127.0.0.1_29002 -> 10:08:38.574728 raft.go:189: logger initialized
127.0.0.1_29002 -> 10:08:40.390193 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:40.440394 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:40.491013 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:40.542350 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:40.592304 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:40.643288 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:40.694506 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:40.744954 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:40.796326 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:40.846593 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:40.896702 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:40.947758 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:40.999017 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.050924 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.101674 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.153408 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.203664 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.254078 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.304496 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.357224 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.407869 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.457649 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.509078 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.559341 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.609908 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.659903 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.710960 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.761861 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.812660 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.863063 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.914116 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:41.965280 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.016848 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.067926 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.119405 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.169734 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.220853 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.272552 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.323389 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.374883 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.428550 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.479053 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.528786 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.579744 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.631066 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.682309 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.732937 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.783491 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.833554 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.884378 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.935144 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:42.985963 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.037997 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.089459 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.140567 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.190574 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.240832 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.291698 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.343185 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.394682 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.445547 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.496856 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.548667 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.599492 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.649307 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.700326 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.751422 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.802622 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.852583 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.904024 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:43.955203 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.005980 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.056924 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.107030 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.160501 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.214235 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.264439 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.315275 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.367128 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.417346 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.468632 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.519675 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.570108 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.622208 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.676010 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.726084 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.784576 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.835467 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.888712 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.937537 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:44.988442 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.040306 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.089741 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.140212 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.191277 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.242344 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.293950 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.345221 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.396781 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.447189 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.498929 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.549437 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.599849 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.651363 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.703539 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.754183 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.804396 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.856268 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.906734 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:45.957282 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.008013 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.058239 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.119318 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.170174 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.220472 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.271021 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.322083 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.373658 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.423817 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.474918 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.525440 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.576403 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.628199 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.682353 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.731679 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.783512 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.833683 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.883925 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.935304 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:46.987318 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:47.038616 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:47.090135 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:47.140060 raft.go:608: Soy follower
127.0.0.1_29002 -> 10:08:47.193295 raft.go:608: Soy follower
